code,name,sector
600693,东百集团,F52零售业
600694,大商股份,F52零售业
600697,欧亚集团,F52零售业
600698,湖南天雁,C36汽车制造业
600699,均胜电子,C39计算机、通信和其他电子设备制造业
600702,舍得酒业,C15酒、饮料和精制茶制造业
600703,三安光电,C39计算机、通信和其他电子设备制造业
600704,物产中大,F51批发业
600706,曲江文旅,N78公共设施管理业
600707,彩虹股份,C39计算机、通信和其他电子设备制造业
600708,光明地产,K70房地产业
600710,苏美达,F51批发业
600711,盛屯矿业,B09有色金属矿采选业
600712,南宁百货,F52零售业
600713,南京医药,F51批发业
600714,金瑞矿业,C26化学原料和化学制品制造业
600715,文投控股,R87广播、电视、电影和录音制作业
600716,凤凰股份,K70房地产业
600717,天津港,G55水上运输业
600718,东软集团,I65软件和信息技术服务业
600719,大连热电,D44电力、热力生产和供应业
600720,中交设计,M74专业技术服务业
600721,百花医药,M73研究和试验发展
600722,金牛化工,C26化学原料和化学制品制造业
600724,宁波富达,C30非金属矿物制品业
600725,云维股份,F51批发业
600726,华电能源,D44电力、热力生产和供应业
600727,鲁北化工,C26化学原料和化学制品制造业
600728,佳都科技,I65软件和信息技术服务业
600729,重百集团,F52零售业
600730,*ST高科,P83教育
600731,湖南海利,C26化学原料和化学制品制造业
600732,爱旭股份,C38电气机械和器材制造业
600733,北汽蓝谷,C36汽车制造业
600734,*ST实达,I65软件和信息技术服务业
600735,ST新华锦,C41其他制造业
600736,苏州高新,K70房地产业
600737,中粮糖业,C13农副食品加工业
600738,丽尚国潮,F52零售业
600739,辽宁成大,F51批发业
600740,山西焦化,C25石油、煤炭及其他燃料加工业
600741,华域汽车,C36汽车制造业
600742,富维股份,C36汽车制造业
600743,华远控股,K70房地产业
600744,华银电力,D44电力、热力生产和供应业
600745,*ST闻泰,C39计算机、通信和其他电子设备制造业
600746,江苏索普,C26化学原料和化学制品制造业
600748,上实发展,K70房地产业
600749,西藏旅游,N78公共设施管理业
600750,华润江中,C27医药制造业
600751,海航科技,G55水上运输业
600753,ST海钦,F51批发业
600754,锦江酒店,H61住宿业
600755,厦门国贸,L72商务服务业
600756,浪潮软件,I65软件和信息技术服务业
600757,长江传媒,R86新闻和出版业
600758,辽宁能源,B06煤炭开采和洗选业
600759,ST洲际,B07石油和天然气开采业
600760,中航沈飞,C37铁路、船舶、航空航天和其他运输设备制造业
600761,安徽合力,C34通用设备制造业
600763,通策医疗,Q84卫生
600764,中国海防,C39计算机、通信和其他电子设备制造业
600765,中航重机,C37铁路、船舶、航空航天和其他运输设备制造业
600768,宁波富邦,C32有色金属冶炼和压延加工业
600769,祥龙电业,D46水的生产和供应业
600770,综艺股份,D44电力、热力生产和供应业
600771,广誉远,C27医药制造业
600773,西藏城投,K70房地产业
600774,汉商集团,C27医药制造业
600775,南京熊猫,C39计算机、通信和其他电子设备制造业
600776,东方通信,C39计算机、通信和其他电子设备制造业
600777,新潮能源,B07石油和天然气开采业
600778,友好集团,F52零售业
600779,水井坊,C15酒、饮料和精制茶制造业
600780,通宝能源,D44电力、热力生产和供应业
600782,新钢股份,C31黑色金属冶炼和压延加工业
600783,鲁信创投,J67资本市场服务
600784,鲁银投资,C14食品制造业
600785,新华百货,F52零售业
600787,中储股份,G59装卸搬运和仓储业
600789,鲁抗医药,C27医药制造业
600790,轻纺城,L72商务服务业
600791,京能置业,K70房地产业
600792,云煤能源,C25石油、煤炭及其他燃料加工业
600793,宜宾纸业,C22造纸和纸制品业
600794,保税科技,G59装卸搬运和仓储业
600795,国电电力,D44电力、热力生产和供应业
600796,钱江生化,D46水的生产和供应业
600797,浙大网新,I65软件和信息技术服务业
600798,宁波海运,G55水上运输业
600800,渤海化学,C26化学原料和化学制品制造业
600801,华新建材,C30非金属矿物制品业
600802,福建水泥,C30非金属矿物制品业
600803,新奥股份,D45燃气生产和供应业
600805,悦达投资,S91综合
600807,济高发展,C27医药制造业
600808,马钢股份,C31黑色金属冶炼和压延加工业
600809,山西汾酒,C15酒、饮料和精制茶制造业
600810,神马股份,C28化学纤维制造业
600812,华北制药,C27医药制造业
600814,杭州解百,F52零售业
600815,厦工股份,C35专用设备制造业
600816,建元信托,J69其他金融业
600817,宇通重工,C35专用设备制造业
600818,ST中路,C37铁路、船舶、航空航天和其他运输设备制造业
600819,耀皮玻璃,C30非金属矿物制品业
600820,隧道股份,E48土木工程建筑业
600821,金开新能,D44电力、热力生产和供应业
600822,上海物贸,F51批发业
600824,益民集团,F52零售业
600825,新华传媒,R86新闻和出版业
600826,兰生股份,L72商务服务业
600827,百联股份,F52零售业
600828,茂业商业,F52零售业
600829,人民同泰,F51批发业
600830,香溢融通,J69其他金融业
600831,广电网络,I63电信、广播电视和卫星传输服务
600833,第一医药,F52零售业
600834,申通地铁,S91综合
600835,上海机电,C34通用设备制造业
600838,上海九百,F52零售业
600839,四川长虹,C39计算机、通信和其他电子设备制造业
600841,动力新科,C34通用设备制造业
600843,上工申贝,C35专用设备制造业
600844,金煤科技,C26化学原料和化学制品制造业
600845,宝信软件,I65软件和信息技术服务业
600846,同济科技,E48土木工程建筑业
600847,万里股份,C38电气机械和器材制造业
600848,上海临港,K70房地产业
600850,电科数字,I65软件和信息技术服务业
600851,海欣股份,C27医药制造业
600853,龙建股份,E48土木工程建筑业
600854,春兰股份,C38电气机械和器材制造业
600855,航天长峰,C35专用设备制造业
600857,宁波中百,F52零售业
600858,银座股份,F52零售业
600859,王府井,F52零售业
600860,京城股份,C35专用设备制造业
600861,北京人力,L72商务服务业
600862,中航高科,C37铁路、船舶、航空航天和其他运输设备制造业
600863,华能蒙电,D44电力、热力生产和供应业
600864,哈投股份,J67资本市场服务
600865,百大集团,F52零售业
600866,星湖科技,C14食品制造业
600867,通化东宝,C27医药制造业
600868,梅雁吉祥,D44电力、热力生产和供应业
600869,远东股份,C38电气机械和器材制造业
600871,石化油服,B11开采专业及辅助性活动
600872,中炬高新,C14食品制造业
600873,梅花生物,C14食品制造业
600874,创业环保,D46水的生产和供应业
600875,东方电气,C34通用设备制造业
600876,凯盛新能,C30非金属矿物制品业
600877,电科芯片,C39计算机、通信和其他电子设备制造业
600879,航天电子,C37铁路、船舶、航空航天和其他运输设备制造业
600880,博瑞传播,R86新闻和出版业
600881,亚泰集团,C30非金属矿物制品业
600882,妙可蓝多,C14食品制造业
600883,博闻科技,C13农副食品加工业
600884,杉杉股份,C39计算机、通信和其他电子设备制造业
600885,宏发股份,C38电气机械和器材制造业
600886,国投电力,D44电力、热力生产和供应业
600887,伊利股份,C14食品制造业
600888,新疆众和,C39计算机、通信和其他电子设备制造业
600889,*ST京化,C28化学纤维制造业
600892,*ST大晟,I64互联网和相关服务
600893,航发动力,C37铁路、船舶、航空航天和其他运输设备制造业
600894,广日股份,C34通用设备制造业
600895,张江高科,K70房地产业
600897,厦门空港,G56航空运输业
600900,长江电力,D44电力、热力生产和供应业
600901,江苏金租,J66货币金融服务
600903,贵州燃气,D45燃气生产和供应业
600905,三峡能源,D44电力、热力生产和供应业
600906,财达证券,J67资本市场服务
600908,无锡银行,J66货币金融服务
600909,华安证券,J67资本市场服务
600916,中国黄金,F52零售业
600917,重庆燃气,D45燃气生产和供应业
600918,中泰证券,J67资本市场服务
600919,江苏银行,J66货币金融服务
600925,苏能股份,B06煤炭开采和洗选业
600926,杭州银行,J66货币金融服务
600927,永安期货,J67资本市场服务
600928,西安银行,J66货币金融服务
600929,雪天盐业,C14食品制造业
600930,华电新能,D44电力、热力生产和供应业
600933,爱柯迪,C36汽车制造业
600935,华塑股份,C26化学原料和化学制品制造业
600936,北投科技,I63电信、广播电视和卫星传输服务
600938,中国海油,B07石油和天然气开采业
600939,重庆建工,E47房屋建筑业
600941,中国移动,I63电信、广播电视和卫星传输服务
600955,维远股份,C26化学原料和化学制品制造业
600956,新天绿能,D45燃气生产和供应业
600958,东方证券,J67资本市场服务
600959,江苏有线,I63电信、广播电视和卫星传输服务
600960,渤海汽车,C36汽车制造业
600961,株冶集团,C32有色金属冶炼和压延加工业
600962,国投中鲁,C15酒、饮料和精制茶制造业
600963,岳阳林纸,C22造纸和纸制品业
600965,*ST福成,C13农副食品加工业
600966,博汇纸业,C22造纸和纸制品业
600967,内蒙一机,C37铁路、船舶、航空航天和其他运输设备制造业
600968,海油发展,B11开采专业及辅助性活动
600969,郴电国际,D44电力、热力生产和供应业
600970,中材国际,E48土木工程建筑业
600971,恒源煤电,B06煤炭开采和洗选业
600973,宝胜股份,C38电气机械和器材制造业
600975,新五丰,A03畜牧业
600976,健民集团,F51批发业
600977,中国电影,R87广播、电视、电影和录音制作业
600979,广安爱众,D44电力、热力生产和供应业
600980,北矿科技,C35专用设备制造业
600981,苏豪汇鸿,F51批发业
600982,宁波能源,D44电力、热力生产和供应业
600983,惠而浦,C38电气机械和器材制造业
600984,建设机械,L71租赁业
600985,淮北矿业,B06煤炭开采和洗选业
600986,浙文互联,I64互联网和相关服务
600987,航民股份,C17纺织业
600988,赤峰黄金,B09有色金属矿采选业
600989,宝丰能源,C26化学原料和化学制品制造业
600990,四创电子,C39计算机、通信和其他电子设备制造业
600992,贵绳股份,C33金属制品业
600993,马应龙,C27医药制造业
600995,南网储能,D44电力、热力生产和供应业
600996,贵广网络,I63电信、广播电视和卫星传输服务
600997,开滦股份,C25石油、煤炭及其他燃料加工业
600998,九州通,F51批发业
600999,招商证券,J67资本市场服务
601000,唐山港,G55水上运输业
601001,晋控煤业,B06煤炭开采和洗选业
601002,晋亿实业,C34通用设备制造业
601003,柳钢股份,C31黑色金属冶炼和压延加工业
601005,重庆钢铁,C31黑色金属冶炼和压延加工业
601006,大秦铁路,G53铁路运输业
601007,金陵饭店,H61住宿业
601008,连云港,G55水上运输业
601009,南京银行,J66货币金融服务
601010,ST文峰,F52零售业
601011,宝泰隆,C25石油、煤炭及其他燃料加工业
601012,隆基绿能,C38电气机械和器材制造业
601015,陕西黑猫,C25石油、煤炭及其他燃料加工业
601016,节能风电,D44电力、热力生产和供应业
601018,宁波港,G55水上运输业
601019,山东出版,R86新闻和出版业
601020,华钰矿业,B09有色金属矿采选业
601021,春秋航空,G56航空运输业
601022,宁波远洋,G55水上运输业
601026,道生天合,C26化学原料和化学制品制造业
601033,永兴股份,N77生态保护和环境治理业
601038,一拖股份,C35专用设备制造业
601058,赛轮轮胎,C29橡胶和塑料制品业
601059,信达证券,J67资本市场服务
601061,中信金属,F51批发业
601065,江盐集团,C26化学原料和化学制品制造业
601066,中信建投,J67资本市场服务
601068,中铝国际,E48土木工程建筑业
601069,西部黄金,B09有色金属矿采选业
601077,渝农商行,J66货币金融服务
601083,锦江航运,G55水上运输业
601086,国芳集团,F52零售业
601088,中国神华,B06煤炭开采和洗选业
601089,福元医药,C27医药制造业
601096,宏盛华源,C33金属制品业
601098,中南传媒,R86新闻和出版业
601099,太平洋,J67资本市场服务
601100,恒立液压,C34通用设备制造业
601101,昊华能源,B06煤炭开采和洗选业
601106,中国一重,C35专用设备制造业
601107,四川成渝,G54道路运输业
601108,财通证券,J67资本市场服务
601111,中国国航,G56航空运输业
601112,振石股份,C30非金属矿物制品业
601113,华鼎股份,F52零售业
601116,三江购物,F52零售业
601117,中国化学,E48土木工程建筑业
601118,海南橡胶,A01农业
601121,宝地矿业,B08黑色金属矿采选业
601126,四方股份,C38电气机械和器材制造业
601127,赛力斯,C36汽车制造业
601128,常熟银行,J66货币金融服务
601133,柏诚股份,E49建筑安装业
601136,首创证券,J67资本市场服务
601137,博威合金,C32有色金属冶炼和压延加工业
601138,工业富联,C39计算机、通信和其他电子设备制造业
601139,深圳燃气,D45燃气生产和供应业
601155,新城控股,K70房地产业
601156,东航物流,G56航空运输业
601158,重庆水务,D46水的生产和供应业
601162,天风证券,J67资本市场服务
601163,三角轮胎,C29橡胶和塑料制品业
601166,兴业银行,J66货币金融服务
601168,西部矿业,B09有色金属矿采选业
601169,北京银行,J66货币金融服务
601177,杭齿前进,C34通用设备制造业
601179,中国西电,C38电气机械和器材制造业
601186,中国铁建,E48土木工程建筑业
601187,厦门银行,J66货币金融服务
601188,龙江交通,G54道路运输业
601198,东兴证券,J67资本市场服务
601199,江南水务,D46水的生产和供应业
601200,上海环境,N77生态保护和环境治理业
601208,东材科技,C26化学原料和化学制品制造业
601211,国泰海通,J67资本市场服务
601212,白银有色,C32有色金属冶炼和压延加工业
601216,君正集团,C26化学原料和化学制品制造业
601218,吉鑫科技,C33金属制品业
601222,林洋能源,C38电气机械和器材制造业
601225,陕西煤业,B06煤炭开采和洗选业
601226,华电科工,M74专业技术服务业
601228,广州港,G55水上运输业
601229,上海银行,J66货币金融服务
601231,环旭电子,C39计算机、通信和其他电子设备制造业
601233,桐昆股份,C28化学纤维制造业
601236,红塔证券,J67资本市场服务
601238,广汽集团,C36汽车制造业
601279,英利汽车,C36汽车制造业
601288,农业银行,J66货币金融服务
601298,青岛港,G55水上运输业
601311,骆驼股份,C38电气机械和器材制造业
601318,中国平安,J68保险业
601319,中国人保,J68保险业
601326,秦港股份,G55水上运输业
601328,交通银行,J66货币金融服务
601330,绿色动力,N77生态保护和环境治理业
601333,广深铁路,G53铁路运输业
601336,新华保险,J68保险业
601339,百隆东方,C17纺织业
601360,三六零,I64互联网和相关服务
601366,利群股份,F52零售业
601368,绿城水务,D46水的生产和供应业
601369,陕鼓动力,C34通用设备制造业
601375,中原证券,J67资本市场服务
601377,兴业证券,J67资本市场服务
601388,怡球资源,C42废弃资源综合利用业
601390,中国中铁,E48土木工程建筑业
601398,工商银行,J66货币金融服务
601399,国机重装,C35专用设备制造业
601456,国联民生,J67资本市场服务
601500,通用股份,C29橡胶和塑料制品业
601512,中新集团,K70房地产业
601515,衢州东峰,C27医药制造业
601518,吉林高速,G54道路运输业
601519,大智慧,J69其他金融业
601528,瑞丰银行,J66货币金融服务
601555,东吴证券,J67资本市场服务
601566,九牧王,C18纺织服装、服饰业
601567,三星电气,C40仪器仪表制造业
601568,北元化工,C26化学原料和化学制品制造业
601577,长沙银行,J66货币金融服务
601579,会稽山,C15酒、饮料和精制茶制造业
601588,北辰实业,K70房地产业
601595,上海电影,R87广播、电视、电影和录音制作业
601598,中国外运,G58多式联运和运输代理业
601599,浙文影业,C17纺织业
601600,中国铝业,C32有色金属冶炼和压延加工业
601601,中国太保,J68保险业
601606,长城军工,C33金属制品业
601607,上海医药,F52零售业
601608,中信重工,C35专用设备制造业
601609,金田股份,C32有色金属冶炼和压延加工业
601611,中国核建,E48土木工程建筑业
601615,明阳智能,C34通用设备制造业
601616,广电电气,C38电气机械和器材制造业
601618,中国中冶,E48土木工程建筑业
601619,嘉泽新能,D44电力、热力生产和供应业
601628,中国人寿,J68保险业
601633,长城汽车,C36汽车制造业
601636,旗滨集团,C30非金属矿物制品业
601658,邮储银行,J66货币金融服务
601665,齐鲁银行,J66货币金融服务
601666,平煤股份,B06煤炭开采和洗选业
601668,中国建筑,E48土木工程建筑业
601669,中国电建,E48土木工程建筑业
601677,明泰铝业,C32有色金属冶炼和压延加工业
601678,滨化股份,C26化学原料和化学制品制造业
601686,友发集团,C33金属制品业
601688,华泰证券,J67资本市场服务
601689,拓普集团,C36汽车制造业
601696,中银证券,J67资本市场服务
601698,中国卫通,I63电信、广播电视和卫星传输服务
601699,潞安环能,B06煤炭开采和洗选业
601700,风范股份,C33金属制品业
601702,华峰铝业,C32有色金属冶炼和压延加工业
601717,中创智领,C35专用设备制造业
601718,ST际华,C18纺织服装、服饰业
601727,上海电气,C34通用设备制造业
601728,中国电信,I63电信、广播电视和卫星传输服务
601766,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业
601777,千里科技,C36汽车制造业
601778,晶科科技,D44电力、热力生产和供应业
601788,光大证券,J67资本市场服务
601789,宁波建工,E48土木工程建筑业
601798,蓝科高新,C35专用设备制造业
601799,星宇股份,C36汽车制造业
601800,中国交建,E48土木工程建筑业
601801,皖新传媒,R86新闻和出版业
601808,中海油服,B11开采专业及辅助性活动
601811,新华文轩,R86新闻和出版业
601816,京沪高铁,G53铁路运输业
601818,光大银行,J66货币金融服务
601825,沪农商行,J66货币金融服务
601827,三峰环境,N77生态保护和环境治理业
601828,美凯龙,L72商务服务业
601838,成都银行,J66货币金融服务
601857,中国石油,B07石油和天然气开采业
601858,中国科传,R86新闻和出版业
601860,紫金银行,J66货币金融服务
601865,福莱特,C30非金属矿物制品业
601866,中远海发,G55水上运输业
601868,中国能建,E48土木工程建筑业
601869,长飞光纤,C39计算机、通信和其他电子设备制造业
601872,招商轮船,G55水上运输业
601877,正泰电器,C38电气机械和器材制造业
601878,浙商证券,J67资本市场服务
601880,辽港股份,G55水上运输业
601881,中国银河,J67资本市场服务
601882,海天精工,C34通用设备制造业
601886,江河集团,E50建筑装饰、装修和其他建筑业
601888,中国中免,L72商务服务业
601890,亚星锚链,C37铁路、船舶、航空航天和其他运输设备制造业
601898,中煤能源,B06煤炭开采和洗选业
601899,紫金矿业,B09有色金属矿采选业
601900,南方传媒,R86新闻和出版业
601901,方正证券,J67资本市场服务
601908,京运通,C38电气机械和器材制造业
601916,浙商银行,J66货币金融服务
601918,新集能源,B06煤炭开采和洗选业
601919,中远海控,G55水上运输业
601921,浙版传媒,R86新闻和出版业
601928,凤凰传媒,R86新闻和出版业
601929,吉视传媒,I63电信、广播电视和卫星传输服务
601933,永辉超市,F52零售业
601939,建设银行,J66货币金融服务
601949,中国出版,R86新闻和出版业
601952,苏垦农发,C13农副食品加工业
601956,东贝集团,C34通用设备制造业
601958,金钼股份,B09有色金属矿采选业
601963,重庆银行,J66货币金融服务
601965,中国汽研,M74专业技术服务业
601966,玲珑轮胎,C29橡胶和塑料制品业
601968,宝钢包装,C33金属制品业
601969,海南矿业,B08黑色金属矿采选业
601975,招商南油,G55水上运输业
601985,中国核电,D44电力、热力生产和供应业
601988,中国银行,J66货币金融服务
601990,南京证券,J67资本市场服务
601991,大唐发电,D44电力、热力生产和供应业
601992,金隅集团,C30非金属矿物制品业
601995,中金公司,J67资本市场服务
601996,丰林集团,C20木材加工和木、竹、藤、棕、草制品业
601997,贵阳银行,J66货币金融服务
601998,中信银行,J66货币金融服务
601999,出版传媒,R86新闻和出版业
603000,人民网,I64互联网和相关服务
603001,奥康国际,C19皮革、毛皮、羽毛及其制品和制鞋业
603002,宏昌电子,C39计算机、通信和其他电子设备制造业
603004,鼎龙科技,C26化学原料和化学制品制造业
603005,晶方科技,C39计算机、通信和其他电子设备制造业
603006,联明股份,C36汽车制造业
603007,顺景科技,E48土木工程建筑业
603008,ST喜临门,C21家具制造业
603009,北特科技,C36汽车制造业
603010,万盛股份,C26化学原料和化学制品制造业
603011,合锻智能,C34通用设备制造业
603012,创力集团,C35专用设备制造业
603013,亚普股份,C36汽车制造业
603014,威高血净,C35专用设备制造业
603015,弘讯科技,C40仪器仪表制造业
603016,新宏泰,C38电气机械和器材制造业
603017,中衡设计,M74专业技术服务业
603018,华设集团,M74专业技术服务业
603019,中科曙光,C39计算机、通信和其他电子设备制造业
603020,爱普股份,C14食品制造业
603021,*ST华鹏,C30非金属矿物制品业
603022,新通联,C20木材加工和木、竹、藤、棕、草制品业
603023,威帝股份,C39计算机、通信和其他电子设备制造业
603025,大豪科技,C39计算机、通信和其他电子设备制造业
603026,石大胜华,C26化学原料和化学制品制造业
603027,千禾味业,C14食品制造业
603028,赛福天,C33金属制品业
603029,天鹅股份,C35专用设备制造业
603030,全筑股份,E50建筑装饰、装修和其他建筑业
603031,安孚科技,C38电气机械和器材制造业
603032,德新科技,C35专用设备制造业
603033,三维股份,C29橡胶和塑料制品业
603035,常熟汽饰,C36汽车制造业
603036,如通股份,C35专用设备制造业
603037,凯众股份,C36汽车制造业
603038,华立股份,C41其他制造业
603039,泛微网络,I65软件和信息技术服务业
603040,新坐标,C36汽车制造业
603041,美思德,C26化学原料和化学制品制造业
603042,华脉科技,C39计算机、通信和其他电子设备制造业
603043,广州酒家,C14食品制造业
603045,福达合金,C38电气机械和器材制造业
603048,浙江黎明,C36汽车制造业
603049,中策橡胶,C29橡胶和塑料制品业
603050,科林电气,C38电气机械和器材制造业
603051,鹿山新材,C29橡胶和塑料制品业
603052,可川科技,C39计算机、通信和其他电子设备制造业
603053,成都燃气,D45燃气生产和供应业
603055,台华新材,C17纺织业
603057,紫燕食品,C13农副食品加工业
603058,永吉股份,C23印刷和记录媒介复制业
603059,倍加洁,C41其他制造业
603060,国检集团,M74专业技术服务业
603061,金海通,C35专用设备制造业
603062,麦加芯彩,C26化学原料和化学制品制造业
603063,禾望电气,C38电气机械和器材制造业
603065,宿迁联盛,C26化学原料和化学制品制造业
603066,音飞储存,G59装卸搬运和仓储业
603067,振华股份,C26化学原料和化学制品制造业
603068,博通集成,C39计算机、通信和其他电子设备制造业
603069,海汽集团,G54道路运输业
603070,万控智造,C38电气机械和器材制造业
603071,物产环能,F51批发业
603072,天和磁材,C39计算机、通信和其他电子设备制造业
603073,彩蝶实业,C17纺织业
603075,热威股份,C38电气机械和器材制造业
603076,乐惠国际,C35专用设备制造业
603077,和邦生物,C26化学原料和化学制品制造业
603078,江化微,C26化学原料和化学制品制造业
603079,圣达生物,C14食品制造业
603080,新疆火炬,D45燃气生产和供应业
603081,大丰实业,C35专用设备制造业
603082,北自科技,C34通用设备制造业
603083,剑桥科技,C39计算机、通信和其他电子设备制造业
603085,天成自控,C36汽车制造业
603086,先达股份,C26化学原料和化学制品制造业
603087,甘李药业,C27医药制造业
603088,宁波精达,C34通用设备制造业
603089,正裕工业,C36汽车制造业
603090,宏盛股份,C34通用设备制造业
603091,众鑫股份,C22造纸和纸制品业
603092,德力佳,C34通用设备制造业
603093,南华期货,J67资本市场服务
603095,越剑智能,C35专用设备制造业
603096,新经典,R86新闻和出版业
603097,江苏华辰,C38电气机械和器材制造业
603098,森特股份,E50建筑装饰、装修和其他建筑业
603099,长白山,N78公共设施管理业
603100,川仪股份,C40仪器仪表制造业
603101,汇嘉时代,F52零售业
603102,百合股份,C14食品制造业
603103,横店影视,R87广播、电视、电影和录音制作业
603105,芯能科技,D44电力、热力生产和供应业
603106,恒银科技,C39计算机、通信和其他电子设备制造业
603107,上海汽配,C36汽车制造业
603108,润达医疗,F51批发业
603109,神驰机电,C38电气机械和器材制造业
603110,东方材料,C26化学原料和化学制品制造业
603111,康尼机电,C37铁路、船舶、航空航天和其他运输设备制造业
603112,华翔股份,C33金属制品业
603113,金能科技,C26化学原料和化学制品制造业
603115,海星股份,C39计算机、通信和其他电子设备制造业
603116,红蜻蜓,C19皮革、毛皮、羽毛及其制品和制鞋业
603117,万林物流,G55水上运输业
603118,共进股份,C39计算机、通信和其他电子设备制造业
603119,浙江荣泰,C30非金属矿物制品业
603120,肯特催化,C26化学原料和化学制品制造业
603121,华培动力,C36汽车制造业
603122,合富中国,F51批发业
603123,翠微股份,F52零售业
603124,江南新材,C39计算机、通信和其他电子设备制造业
603125,常青科技,C26化学原料和化学制品制造业
603126,中材节能,M74专业技术服务业
603127,昭衍新药,M73研究和试验发展
603128,华贸物流,G58多式联运和运输代理业
603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业
603130,云中马,C17纺织业
603131,上海沪工,C34通用设备制造业
603132,金徽股份,B09有色金属矿采选业
603135,中重科技,C35专用设备制造业
603136,天目湖,N78公共设施管理业
603137,恒尚节能,E50建筑装饰、装修和其他建筑业
603138,海量数据,I65软件和信息技术服务业
603139,康惠股份,C27医药制造业
603150,万朗磁塑,C38电气机械和器材制造业
603151,邦基科技,C13农副食品加工业
603153,上海建科,M74专业技术服务业
603155,新亚强,C26化学原料和化学制品制造业
603156,养元饮品,C15酒、饮料和精制茶制造业
603158,腾龙股份,C36汽车制造业
603159,上海亚虹,C29橡胶和塑料制品业
603160,汇顶科技,C39计算机、通信和其他电子设备制造业
603161,科华控股,C36汽车制造业
603162,海通发展,G55水上运输业
603163,圣晖集成,E49建筑安装业
603165,荣晟环保,C22造纸和纸制品业
603166,福达股份,C36汽车制造业
603167,渤海轮渡,G55水上运输业
603168,莎普爱思,C27医药制造业
603169,兰石重装,C35专用设备制造业
603170,宝立食品,C14食品制造业
603171,税友股份,I64互联网和相关服务
603172,万丰股份,C26化学原料和化学制品制造业
603173,福斯达,C34通用设备制造业
603175,超颖电子,C39计算机、通信和其他电子设备制造业
603176,汇通集团,E48土木工程建筑业
603177,德创环保,N77生态保护和环境治理业
603178,圣龙股份,C36汽车制造业
603179,新泉股份,C36汽车制造业
603180,金牌家居,C21家具制造业
603181,皇马科技,C26化学原料和化学制品制造业
603182,嘉华股份,C13农副食品加工业
603183,建研院,M74专业技术服务业
603185,弘元绿能,C38电气机械和器材制造业
603186,华正新材,C39计算机、通信和其他电子设备制造业
603187,海容冷链,C34通用设备制造业
603188,亚邦股份,C26化学原料和化学制品制造业
603189,*ST网达,I65软件和信息技术服务业
603190,亚通精工,C36汽车制造业
603191,望变电气,C38电气机械和器材制造业
603192,汇得科技,C26化学原料和化学制品制造业
603193,润本股份,C26化学原料和化学制品制造业
603194,中力股份,C34通用设备制造业
603195,公牛集团,C38电气机械和器材制造业
603196,璞源材料,C18纺织服装、服饰业
603197,保隆科技,C36汽车制造业
603198,迎驾贡酒,C15酒、饮料和精制茶制造业
603199,九华旅游,N78公共设施管理业
603200,上海洗霸,N77生态保护和环境治理业
603201,常润股份,C34通用设备制造业
603202,天有为,C36汽车制造业
603203,快克智能,C35专用设备制造业
603205,健尔康,C35专用设备制造业
603206,嘉环科技,I65软件和信息技术服务业
603207,小方制药,C27医药制造业
603208,江山欧派,C20木材加工和木、竹、藤、棕、草制品业
603209,兴通股份,G55水上运输业
603210,泰鸿万立,C36汽车制造业
603211,晋拓股份,C36汽车制造业
603212,赛伍技术,C29橡胶和塑料制品业
603213,镇洋发展,C26化学原料和化学制品制造业
603214,爱婴室,F52零售业
603215,比依股份,C38电气机械和器材制造业
603216,梦天家居,C20木材加工和木、竹、藤、棕、草制品业
603217,元利科技,C26化学原料和化学制品制造业
603218,日月股份,C34通用设备制造业
603219,富佳股份,C38电气机械和器材制造业
603220,中贝通信,I65软件和信息技术服务业
603221,爱丽家居,C29橡胶和塑料制品业
603222,济民健康,C35专用设备制造业
603223,恒通股份,D45燃气生产和供应业
603225,新凤鸣,C28化学纤维制造业
603226,菲林格尔,C20木材加工和木、竹、藤、棕、草制品业
603227,雪峰科技,C26化学原料和化学制品制造业
603228,景旺电子,C39计算机、通信和其他电子设备制造业
603229,奥翔药业,C27医药制造业
603230,内蒙新华,R86新闻和出版业
603231,索宝蛋白,C13农副食品加工业
603232,格尔软件,I65软件和信息技术服务业
603233,大参林,F52零售业
603235,天新药业,C14食品制造业
603236,移远通信,C39计算机、通信和其他电子设备制造业
603237,五芳斋,C14食品制造业
603238,诺邦股份,C17纺织业
603239,浙江仙通,C36汽车制造业
603248,锡华科技,C34通用设备制造业
603255,鼎际得,C26化学原料和化学制品制造业
603256,宏和科技,C30非金属矿物制品业
603257,中国瑞林,M74专业技术服务业
603258,电魂网络,I64互联网和相关服务
603259,药明康德,M73研究和试验发展
603260,合盛硅业,C26化学原料和化学制品制造业
603261,立航科技,C37铁路、船舶、航空航天和其他运输设备制造业
603262,技源集团,C14食品制造业
603266,天龙股份,C29橡胶和塑料制品业
603267,鸿远电子,C39计算机、通信和其他电子设备制造业
603268,松发股份,C37铁路、船舶、航空航天和其他运输设备制造业
603269,海鸥股份,C34通用设备制造业
603270,金帝股份,C34通用设备制造业
603271,永杰新材,C32有色金属冶炼和压延加工业
603272,*ST联翔,C24文教、工美、体育和娱乐用品制造业
603273,天元智能,C35专用设备制造业
603275,众辰科技,C40仪器仪表制造业
603276,恒兴新材,C26化学原料和化学制品制造业
603277,银都股份,C34通用设备制造业
603278,大业股份,C33金属制品业
603279,景津装备,C34通用设备制造业
